SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
050,3,7,05,015,Arkansas,Carroll County,27446,27446,27544,27449,27575,27725,27722,27704,98,-95,126,150,-3,-18,73,303,295,304,312,311,36,297,305,298,294,297,37,6,-10,6,18,14,5,15,26,25,32,34,55,-108,115,151,-31,2,60,-93,141,176,1,36,1,-8,-5,-32,-22,-68,230,230,230,230,230,230,230,11.019584311,10.722593777,10.994575045,11.253990297,11.222170101,10.80137472,11.086071532,10.777576854,10.604721626,10.716992025,0.2182095903,-0.363477755,0.2169981917,0.649268671,0.5051780753,0.5455239758,0.9450421634,0.904159132,1.1542554151,1.2268610399,-3.927772626,4.1799941844,5.4611211573,-1.118184933,0.0721682965,-3.38224865,5.1250363478,6.3652802893,0.0360704817,1.2990293364
050,3,7,05,017,Arkansas,Chicot County,11800,11800,11793,11680,11479,11360,11217,11027,-7,-113,-201,-119,-143,-190,34,168,169,130,133,121,19,180,159,161,119,153,15,-12,10,-31,14,-32,0,12,20,22,23,23,-20,-112,-237,-108,-182,-174,-20,-100,-217,-86,-159,-151,-2,-1,6,-2,2,-7,722,722,722,722,726,726,728,14.314318579,14.594757977,11.384036079,11.781901936,10.879338249,15.336769906,13.731162831,14.098690836,10.541701732,13.756518612,-1.022451327,0.8635951466,-2.714654757,1.2402002037,-2.877180363,1.0224513271,1.7271902932,1.9265291825,2.0374717633,2.0679733861,-9.542879053,-20.46720497,-9.457506896,-16.12260265,-15.64466823,-8.520427725,-18.74001468,-7.530977714,-14.08513089,-13.57669484
050,3,7,05,019,Arkansas,Clark County,22995,22995,22947,22944,22811,22666,22699,22633,-48,-3,-133,-145,33,-66,67,242,253,223,251,245,94,269,247,249,241,239,-27,-27,6,-26,10,6,6,12,16,18,21,21,-27,24,-160,-155,-5,-90,-21,36,-144,-137,16,-69,0,-12,5,18,7,-3,2612,2612,2766,2654,2629,2753,2757,10.546730296,11.058900667,9.8071552653,11.065799625,10.809141445,11.72343161,10.796634248,10.950590408,10.624931114,10.544427777,-1.176701314,0.262266419,-1.143435143,0.440868511,0.264713668,0.5229783618,0.6993771173,0.7916089452,0.925823873,0.9264978382,1.0459567235,-6.993771173,-6.816632584,-0.220434255,-3.970705021,1.5689350853,-6.294394055,-6.025023638,0.7053896175,-3.044207183
050,3,7,05,021,Arkansas,Clay County,16083,16083,16050,15829,15573,15312,15176,15109,-33,-221,-256,-261,-136,-67,21,99,90,113,186,174,77,226,256,241,228,198,-56,-127,-166,-128,-42,-24,0,0,0,0,0,0,23,-85,-89,-127,-82,-28,23,-85,-89,-127,-82,-28,0,-9,-1,-6,-12,-15,125,125,125,125,125,125,125,6.2109852881,5.7321189733,7.3174680266,12.20152191,11.490837048,14.17861288,16.304693969,15.606281366,14.956704277,13.075780089,-7.967627592,-10.572575,-8.28881334,-2.755182367,-1.584943041,0,0,0,0,0,-5.332664136,-5.668428762,-8.224056986,-5.379165573,-1.849100215,-5.332664136,-5.668428762,-8.224056986,-5.379165573,-1.849100215
050,3,7,05,023,Arkansas,Cleburne County,25970,25969,25999,25924,25807,25695,25664,25467,30,-75,-117,-112,-31,-197,72,266,234,264,214,233,104,361,359,368,343,352,-32,-95,-125,-104,-129,-119,0,-2,2,2,3,3,62,46,9,-29,115,-109,62,44,11,-27,118,-106,0,-24,-3,19,-20,28,339,339,339,339,339,339,339,10.245941105,9.0467997912,10.252029047,8.3334955899,9.1138448299,13.905205785,13.879491987,14.290707157,13.356957885,13.76855528,-3.65926468,-4.832692196,-4.03867811,-5.023462295,-4.65471045,-0.077037151,0.0773230751,0.0776668867,0.1168247045,0.1173456416,1.7718544768,0.3479538381,-1.126169857,4.4782803403,-4.263558311,1.6948173257,0.4252769133,-1.048502971,4.5951050449,-4.146212669
050,3,7,05,025,Arkansas,Cleveland County,8689,8689,8686,8664,8611,8538,8424,8311,-3,-22,-53,-73,-114,-113,21,86,98,86,83,77,41,91,84,108,83,79,-20,-5,14,-22,0,-2,0,0,0,0,0,0,18,-13,-67,-45,-114,-106,18,-13,-67,-45,-114,-106,-1,-4,0,-6,0,-5,52,52,52,52,52,52,52,9.9135446686,11.345875543,10.029739343,9.786581771,9.2022706902,10.489913545,9.7250361795,12.595486617,9.786581771,9.4412907081,-0.576368876,1.6208393632,-2.565747274,0,-0.239020018,0,0,0,0,0,-1.498559078,-7.756874096,-5.248119424,-13.44181111,-12.66806095,-1.498559078,-7.756874096,-5.248119424,-13.44181111,-12.66806095
050,3,7,05,027,Arkansas,Columbia County,24552,24552,24747,24685,24427,24305,24102,24114,195,-62,-258,-122,-203,12,73,285,296,288,299,288,117,312,317,313,270,277,-44,-27,-21,-25,29,11,6,41,44,51,58,58,218,-66,-287,-126,-279,-67,224,-25,-243,-75,-221,-9,15,-10,6,-22,-11,10,1315,1568,1639,1580,1654,1748,1751,11.53099207,12.054080469,11.81974883,12.353585225,11.946241911,12.623401845,12.909268611,12.845768694,11.155411407,11.489961838,-1.092409775,-0.855188141,-1.026019864,1.1981738178,0.456280073,1.6588444732,1.7918227724,2.093080522,2.3963476357,2.4058403849,-2.670335006,-11.68757127,-5.171140113,-11.52725845,-2.779160445,-1.011490532,-9.895748493,-3.078059591,-9.130910819,-0.37332006
050,3,7,05,029,Arkansas,Conway County,21273,21271,21244,21147,21205,21151,21030,21019,-27,-97,58,-54,-121,-11,56,273,273,273,245,251,76,255,256,258,228,214,-20,18,17,15,17,37,1,9,3,4,6,6,-5,-112,43,-69,-144,-44,-4,-103,46,-65,-138,-38,-3,-12,-5,-4,0,-10,286,286,286,286,286,286,286,12.880092472,12.891953155,12.890735669,11.616604632,11.938452757,12.030855606,12.089157537,12.182453489,10.810554515,10.178601156,0.8492368663,0.8027956177,0.7082821796,0.8060501174,1.7598516017,0.4246184332,0.1416698149,0.1888752479,0.2844882767,0.2853813408,-5.284140502,2.03060068,-3.258098026,-6.827718641,-2.092796499,-4.859522068,2.1722704949,-3.069222778,-6.543230364,-1.807415159
050,3,7,05,031,Arkansas,Craighead County,96443,96443,96724,98390,99953,101678,102671,104354,281,1666,1563,1725,993,1683,337,1371,1415,1428,1446,1435,186,860,880,847,900,919,151,511,535,581,546,516,23,97,123,140,161,167,103,1028,883,941,344,913,126,1125,1006,1081,505,1080,4,30,22,63,-58,87,3579,3581,3617,3668,3789,3848,3853,14.053322673,14.268212138,14.164488596,14.152259125,13.863060017,8.8153592259,8.8735170891,8.4014858826,8.8084600365,8.8781548122,5.237963447,5.3946950485,5.7630027129,5.3437990888,4.9849052047,0.9942905173,1.240275684,1.3886753525,1.5757356288,1.6133317232,10.5374294,8.9037677155,9.3338821907,3.3667891695,8.8201907982,11.531719918,10.1440434,10.722557543,4.9425247983,10.433522521
050,3,7,05,033,Arkansas,Crawford County,61948,61948,61980,61830,61916,61622,61670,61703,32,-150,86,-294,48,33,182,700,772,768,801,785,162,573,589,618,598,591,20,127,183,150,203,194,3,-5,4,5,11,12,7,-257,-99,-459,-131,-176,10,-262,-95,-454,-120,-164,2,-15,-2,10,-35,3,540,540,540,540,540,540,540,11.307648817,12.477170979,12.433421295,12.993543782,12.72563689,9.2561182457,9.5194996202,10.005018699,9.7005482919,9.5807024227,2.051530571,2.9576713591,2.4284025968,3.2929954904,3.144934467,-0.08076892,0.0646485543,0.0809467532,0.1784381793,0.1945320289,-4.151522494,-1.600051719,-7.430911946,-2.125036499,-2.853136424,-4.232291414,-1.535403165,-7.349965193,-1.946598319,-2.658604395
050,3,7,05,035,Arkansas,Crittenden County,50902,50902,50948,50514,50050,49738,49558,48963,46,-434,-464,-312,-180,-595,200,802,798,800,774,776,79,492,460,490,441,472,121,310,338,310,333,304,4,13,14,17,18,18,-76,-762,-827,-614,-539,-882,-72,-749,-813,-597,-521,-864,-3,5,11,-25,8,-35,701,701,701,701,701,701,701,15.808874258,15.870490434,16.033992063,15.589751853,15.752986673,9.6982121385,9.148403007,9.8208201387,8.8825330325,9.5817135433,6.1106621198,6.7220874269,6.2131719245,6.7072188205,6.1712731296,0.2562535728,0.2784296567,0.3407223313,0.3625523687,0.36540433,-15.02040173,-16.44723758,-12.30608891,-10.85642926,-17.90481217,-14.76414815,-16.16880792,-11.96536658,-10.49387689,-17.53940784
050,3,7,05,037,Arkansas,Cross County,17870,17866,17832,17739,17646,17479,17187,17284,-34,-93,-93,-167,-292,97,49,221,245,236,213,210,23,215,239,246,187,204,26,6,6,-10,26,6,0,0,0,0,0,0,-58,-95,-102,-168,-311,116,-58,-95,-102,-168,-311,116,-2,-4,3,11,-7,-25,225,225,225,225,225,225,225,12.42585252,13.847675569,13.43772242,12.28869786,12.184154797,12.088499058,13.50854882,14.007117438,10.788669013,11.836036088,0.3373534621,0.3391267486,-0.569395018,1.5000288467,0.3481187085,0,0,0,0,0,-5.341429816,-5.765154727,-9.565836299,-17.94265274,6.7302950306,-5.341429816,-5.765154727,-9.565836299,-17.94265274,6.7302950306
050,3,7,05,039,Arkansas,Dallas County,8116,8116,8068,8080,7979,7922,7757,7604,-48,12,-101,-57,-165,-153,27,100,79,78,74,72,50,101,119,113,81,81,-23,-1,-40,-35,-7,-9,0,3,3,3,4,4,-26,-3,-64,-28,-159,-126,-26,0,-61,-25,-155,-122,1,13,0,3,-3,-22,405,405,405,405,404,402,401,12.385434729,9.838719721,9.8107037293,9.4393775113,9.3743896882,12.509289076,14.82034996,14.212942582,10.3322916,10.546188399,-0.123854347,-4.981630238,-4.402238853,-0.892914089,-1.171798711,0.3715630419,0.3736222679,0.3773347588,0.5102366222,0.5207994271,-0.371563042,-7.970608382,-3.521791082,-20.28190573,-16.40518195,0,-7.596986114,-3.144456324,-19.77166911,-15.88438253
050,3,7,05,041,Arkansas,Desha County,13008,13008,12964,12702,12562,12450,12215,11965,-44,-262,-140,-112,-235,-250,42,197,178,155,169,155,51,148,154,133,148,173,-9,49,24,22,21,-18,0,-1,-1,-1,-1,0,-38,-329,-166,-121,-252,-246,-38,-330,-167,-122,-253,-246,3,19,3,-12,-3,14,56,56,56,56,56,56,56,15.351048079,14.09119696,12.394050856,13.703628624,12.820512821,11.532767085,12.191260291,10.63489525,12.000810866,14.309346567,3.8182809943,1.8999366688,1.7591556053,1.702817758,-1.488833747,-0.077924102,-0.079164028,-0.079961618,-0.08108656,0,-25.63702953,-13.14122863,-9.675355829,-20.4338131,-20.34739454,-25.71495364,-13.22039265,-9.755317448,-20.51489966,-20.34739454
050,3,7,05,043,Arkansas,Drew County,18509,18509,18656,18715,18770,18708,18729,18778,147,59,55,-62,21,49,45,220,243,225,255,249,65,165,179,176,205,200,-20,55,64,49,50,49,3,17,25,25,31,32,151,-8,-30,-128,-57,-46,154,9,-5,-103,-26,-14,13,-5,-4,-8,-3,14,785,954,983,978,904,996,1001,11.773835327,12.965186074,12.007044133,13.622886449,13.277521529,8.8303764951,9.5504868614,9.3921767437,10.951732244,10.664675927,2.9434588317,3.414699213,2.6148673889,2.6711542057,2.6128456022,0.9097963662,1.3338668801,1.3341160147,1.6561156076,1.7063481483,-0.428139466,-1.600640256,-6.830673995,-3.045115795,-2.452875463,0.4816568997,-0.266773376,-5.496557981,-1.389000187,-0.746527315
050,3,7,05,045,Arkansas,Faulkner County,113237,113237,114057,116308,118566,119409,120878,121552,820,2251,2258,843,1469,674,390,1586,1573,1520,1535,1567,241,806,831,905,862,854,149,780,742,615,673,713,23,72,121,123,139,144,622,1332,1374,100,662,-233,645,1404,1495,223,801,-89,26,67,21,5,-5,50,4055,4230,4277,4347,4366,4448,4450,13.769452825,13.394415729,12.774451098,12.776388236,12.927442973,6.9975907798,7.076134438,7.6058409497,7.1747535239,7.0453326733,6.771862045,6.3182812912,5.1686101481,5.6016347118,5.8821102999,0.625094958,1.0303396715,1.0337220296,1.1569498142,1.1879717857,11.564256723,11.699890154,0.8404244143,5.5100775323,-1.922204348,12.189351681,12.730229825,1.874146444,6.6670273465,-0.734232562
050,3,7,05,047,Arkansas,Franklin County,18125,18125,18128,17994,17946,17924,17766,17702,3,-134,-48,-22,-158,-64,45,202,207,181,204,191,35,233,246,216,222,206,10,-31,-39,-35,-18,-15,1,3,1,2,2,2,-7,-101,-12,-1,-142,-48,-6,-98,-11,1,-140,-46,-1,-5,2,12,0,-3,447,447,447,447,447,448,448,11.184319805,11.519198664,10.091998885,11.431773606,10.770271794,12.90072532,13.689482471,12.043490382,12.440459512,11.616104658,-1.716405515,-2.170283806,-1.951491497,-1.008685906,-0.845832863,0.1661037595,0.0556483027,0.1115137998,0.1120762118,0.1127777151,-5.592159903,-0.667779633,-0.0557569,-7.95741104,-2.706665163,-5.426056143,-0.61213133,0.0557568999,-7.845334828,-2.593887448
050,3,7,05,049,Arkansas,Fulton County,12245,12245,12216,12289,12248,12242,12139,12204,-29,73,-41,-6,-103,65,31,92,113,114,111,115,68,162,151,152,176,181,-37,-70,-38,-38,-65,-66,1,1,3,3,3,3,8,128,-6,32,-33,115,9,129,-3,35,-30,118,-1,14,0,-3,-8,13,165,165,165,165,165,165,165,7.5086716997,9.2105799405,9.3099224173,9.1054509659,9.4483013597,13.221791471,12.307943106,12.41322989,14.437471802,14.870804749,-5.713119771,-3.097363166,-3.103307472,-5.332020836,-5.422503389,0.0816159967,0.244528671,0.2449979584,0.2460932693,0.2464774268,10.446847582,-0.489057342,2.6133115557,-2.707025963,9.4483013597,10.528463579,-0.244528671,2.8583095141,-2.460932693,9.6947787865
050,3,7,05,051,Arkansas,Garland County,96024,96000,96128,96603,96798,97006,97185,97177,128,475,195,208,179,-8,293,1162,1091,1115,1064,1059,369,1345,1350,1423,1284,1285,-76,-183,-259,-308,-220,-226,9,4,8,10,17,18,197,598,441,706,432,200,206,602,449,716,449,218,-2,56,5,-200,-50,0,2166,2166,2166,2167,2172,2174,2173,12.058257364,11.282258106,11.506470455,10.95828334,10.897191838,13.957277241,13.960631021,14.684939423,13.224093805,13.222749303,-1.899019877,-2.678372914,-3.178468969,-2.265810465,-2.325557465,0.0415086312,0.0827296653,0.1031970444,0.1750853541,0.185221391,6.2055403645,4.5604728,7.2857113372,4.4492278221,2.0580154557,6.2470489958,4.6432024653,7.3889083817,4.6243131762,2.2432368467
050,3,7,05,053,Arkansas,Grant County,17853,17853,17890,17958,18037,18059,18115,18102,37,68,79,22,56,-13,46,191,210,218,178,190,35,194,192,183,173,174,11,-3,18,35,5,16,1,9,8,8,10,10,25,60,55,-24,46,-49,26,69,63,-16,56,-39,0,2,-2,3,-5,10,143,143,143,143,143,143,143,10.656103548,11.668287262,12.078900709,9.8413224968,10.492310241,10.823476902,10.668148354,10.13962766,9.5648808537,9.6087472734,-0.167373354,1.0001389082,1.9392730496,0.2764416432,0.8835629677,0.5021200625,0.4445061814,0.4432624113,0.5528832863,0.5522268548,3.3474670832,3.0559799972,-1.329787234,2.5432631172,-2.705911588,3.8495871457,3.5004861786,-0.886524823,3.0961464035,-2.153684734
050,3,7,05,055,Arkansas,Greene County,42090,42090,42188,42733,43168,43082,43729,44196,98,545,435,-86,647,467,127,534,573,566,545,567,91,454,457,504,446,447,36,80,116,62,99,120,0,12,15,16,21,21,62,470,301,-168,531,334,62,482,316,-152,552,355,0,-17,3,4,-4,-8,602,602,602,602,602,602,602,12.576394531,13.340938988,13.124637681,12.556012487,12.897355701,10.692290482,10.640155528,11.686956522,10.27519554,10.167756611,1.8841040496,2.70078346,1.4376811594,2.2808169472,2.7295990901,0.2826156074,0.3492392405,0.3710144928,0.4838096555,0.4776798408,11.069111292,7.0080674265,-3.895652174,12.233472717,7.5973841342,11.351726899,7.357306667,-3.524637681,12.717282372,8.075063975
050,3,7,05,057,Arkansas,Hempstead County,22609,22609,22602,22513,22359,22408,22317,22084,-7,-89,-154,49,-91,-233,107,322,341,314,327,316,65,253,246,225,234,218,42,69,95,89,93,98,-2,-9,-6,-5,-4,-4,-47,-142,-246,-26,-170,-313,-49,-151,-252,-31,-174,-317,0,-7,3,-9,-10,-14,301,301,301,301,301,301,301,14.274631497,15.198787663,14.028190408,14.622694243,14.233913651,11.215781891,10.964521305,10.052047267,10.463946339,9.8195986577,3.0588496066,4.2342663576,3.9761431412,4.1587479039,4.4143149929,-0.398980383,-0.267427349,-0.223378828,-0.178870878,-0.180176122,-6.295023828,-10.96452131,-1.161569906,-7.602012297,-14.09878156,-6.694004211,-11.23194865,-1.384948735,-7.780883175,-14.27895768
050,3,7,05,059,Arkansas,Hot Spring County,32923,32923,33128,33033,33373,33413,33333,33426,205,-95,340,40,-80,93,78,384,333,359,343,358,56,356,381,390,381,363,22,28,-48,-31,-38,-5,2,2,2,5,5,5,170,-112,376,66,-16,107,172,-110,378,71,-11,112,11,-13,10,0,-31,-14,1571,1755,1679,2149,2141,2140,2271,11.608047037,10.029214228,10.750756146,10.277769454,10.725145673,10.76162694,11.474866729,11.679094421,11.416414467,10.874938211,0.8464200964,-1.445652501,-0.928338274,-1.138645012,-0.149792537,0.0604585783,0.0602355209,0.1497319798,0.1498217122,0.1497925373,-3.385680386,11.324277927,1.9764621328,-0.479429479,3.205560299,-3.325221807,11.384513448,2.1261941125,-0.329607767,3.3553528363
050,3,7,05,061,Arkansas,Howard County,13789,13789,13799,13819,13687,13507,13460,13300,10,20,-132,-180,-47,-160,48,188,192,189,175,174,33,162,161,177,124,143,15,26,31,12,51,31,0,4,1,2,2,3,-5,-13,-167,-180,-97,-180,-5,-9,-166,-178,-95,-177,0,3,3,-14,-3,-14,181,181,181,181,181,181,181,13.614309508,13.960590417,13.900125028,12.978825972,13.004484305,11.73147947,11.706536756,13.017577407,9.1964252605,10.687593423,1.8828300384,2.254053661,0.8825476208,3.782400712,2.3168908819,0.2896661598,0.0727114084,0.1470912701,0.1483294397,0.2242152466,-0.941415019,-12.14280521,-13.23821431,-7.193977825,-13.4529148,-0.651748859,-12.0700938,-13.09112304,-7.045648385,-13.22869955
050,3,7,05,063,Arkansas,Independence County,36647,36647,36806,36831,36937,36879,37061,37052,159,25,106,-58,182,-9,119,456,486,474,435,441,112,389,405,419,423,418,7,67,81,55,12,23,4,35,19,22,27,29,141,-62,7,-132,158,-9,145,-27,26,-110,185,20,7,-15,-1,-3,-15,-52,900,987,922,937,919,1033,1030,12.385078154,13.176445071,12.842744121,11.766296998,11.900746158,10.565340793,10.980370893,11.352552292,11.441709494,11.280072322,1.8197373603,2.1960741785,1.4901918283,0.3245875034,0.6206738359,0.9506090688,0.515128511,0.5960767313,0.7303218826,0.7825887496,-1.683936065,0.1897841883,-3.576460388,4.2737354612,-0.242872371,-0.733326996,0.7049126993,-2.980383657,5.0040573438,0.539716379
050,3,7,05,065,Arkansas,Izard County,13696,13696,13684,13578,13516,13374,13488,13445,-12,-106,-62,-142,114,-43,35,116,124,124,107,111,22,196,182,199,174,182,13,-80,-58,-75,-67,-71,1,4,3,3,4,5,-16,-38,0,-47,168,42,-15,-34,3,-44,172,47,-10,8,-7,-23,9,-19,769,769,769,769,769,942,992,8.5100139388,9.1533180778,9.2227593901,7.9666443303,8.2426762707,14.378989069,13.434708792,14.801041279,12.955103864,13.51501875,-5.86897513,-4.281390714,-5.578281889,-4.988459534,-5.272342479,0.2934487565,0.2214512438,0.2231312756,0.2978184796,0.3712917239,-2.787763187,0,-3.495723317,12.508376145,3.1188504808,-2.49431443,0.2214512438,-3.272592042,12.806194624,3.4901422047
050,3,7,05,067,Arkansas,Jackson County,17997,17998,18049,17848,17639,17655,17503,17338,51,-201,-209,16,-152,-165,44,187,211,208,186,191,36,235,237,242,214,210,8,-48,-26,-34,-28,-19,0,1,1,1,2,2,41,-169,-185,58,-119,-122,41,-168,-184,59,-117,-120,2,15,1,-9,-7,-26,2000,2071,2028,2000,2083,2130,2219,10.418697941,11.891678643,11.786705956,10.580806644,10.964094027,13.093016129,13.357003973,13.713379045,12.173616247,12.054763067,-2.674318188,-1.46532533,-1.926673089,-1.592809602,-1.090669039,0.0557149623,0.0563586666,0.0566668556,0.1137721145,0.1148072673,-9.415828621,-10.42635331,3.2866776223,-6.76944081,-7.003243305,-9.360113659,-10.36999465,3.3433444778,-6.655668696,-6.888436038
050,3,7,05,069,Arkansas,Jefferson County,77435,77435,77323,76024,74617,73159,72377,71565,-112,-1299,-1407,-1458,-782,-812,254,983,907,949,966,936,217,783,852,859,863,824,37,200,55,90,103,112,0,11,25,28,32,32,-155,-1529,-1517,-1523,-922,-894,-155,-1518,-1492,-1495,-890,-862,6,19,30,-53,5,-62,5530,5534,5317,4810,4574,4715,4986,12.820596425,12.04187439,12.843763534,13.275065963,13.005238221,10.212133266,11.3116615,11.625703768,11.859608619,11.44905587,2.6084631587,0.7302128902,1.2180597661,1.4154573439,1.5561823512,0.1434654737,0.3319149501,0.3789519272,0.4397537379,0.4446235289,-19.94170085,-20.14059917,-20.61227804,-12.67040457,-12.42166984,-19.79823537,-19.80868422,-20.23332612,-12.23065084,-11.97704631
050,3,7,05,071,Arkansas,Johnson County,25540,25540,25553,25689,25901,25905,26013,26141,13,136,212,4,108,128,94,331,370,361,339,327,84,259,249,295,212,238,10,72,121,66,127,89,5,44,38,42,44,44,-1,35,57,-89,-60,0,4,79,95,-47,-16,44,-1,-15,-4,-15,-3,-5,558,558,551,520,555,555,555,12.919089809,14.34386509,13.936609659,13.059054663,12.539786018,10.108895047,9.6530335336,11.388642242,8.1667244501,9.1268167351,2.8101947621,4.6908315565,2.5479674169,4.892330213,3.4129692833,1.7173412435,1.473153712,1.6214338108,1.6949805462,1.6873106569,1.3660668982,2.2097305679,-3.435895456,-2.311337109,0,3.0834081418,3.6828842799,-1.814461645,-0.616356562,1.6873106569
050,3,7,05,073,Arkansas,Lafayette County,7645,7645,7636,7541,7441,7245,7128,6996,-9,-95,-100,-196,-117,-132,20,70,62,58,78,80,10,119,89,117,77,95,10,-49,-27,-59,1,-15,0,2,1,1,2,2,-15,-58,-72,-115,-123,-118,-15,-56,-71,-114,-121,-116,-4,10,-2,-23,3,-1,111,111,113,115,110,114,113,9.2244844172,8.276598585,7.898679014,10.853683991,11.328235627,15.681623509,11.880923775,15.933542149,10.714534196,13.452279807,-6.457139092,-3.60432519,-8.034863135,0.1391497948,-2.12404418,0.2635566976,0.1334935256,0.1361841209,0.2782995895,0.2832058907,-7.643144231,-9.611533841,-15.66117391,-17.11542475,-16.70914755,-7.379587534,-9.478040315,-15.52498979,-16.83712517,-16.42594166
050,3,7,05,075,Arkansas,Lawrence County,17415,17411,17501,17285,17040,17058,16985,16779,90,-216,-245,18,-73,-206,50,168,191,188,199,196,37,233,247,223,236,246,13,-65,-56,-35,-37,-50,0,3,2,3,3,3,75,-164,-194,46,-30,-169,75,-161,-192,49,-27,-166,2,10,3,4,-9,10,595,674,651,634,630,684,684,9.6590582418,11.128914785,11.027039709,11.691096554,11.609998815,13.396193871,14.39184268,13.079946038,13.864818024,14.571733207,-3.737135629,-3.262927895,-2.052906329,-2.17372147,-2.961734392,0.1724831829,0.1165331391,0.1759633996,0.1762476867,0.1777040635,-9.429080665,-11.30371449,2.6981054607,-1.762476867,-10.01066224,-9.256597482,-11.18718135,2.8740688603,-1.586229181,-9.83295818
050,3,7,05,077,Arkansas,Lee County,10424,10424,10374,10270,10153,9969,9787,9650,-50,-104,-117,-184,-182,-137,20,106,113,97,107,98,11,111,140,145,91,104,9,-5,-27,-48,16,-6,2,1,0,0,1,1,-59,-107,-92,-128,-218,-120,-57,-106,-92,-128,-217,-119,-2,7,2,-8,19,-12,1756,1719,1726,1718,1749,1741,1750,10.26932765,11.065955051,9.6411887486,10.832152258,10.083860678,10.753729897,13.710032806,14.412086274,9.2123911723,10.701239903,-0.484402248,-2.644077755,-4.770897525,1.6197610852,-0.617379225,0.0968804495,0,0,0.1012350678,0.1028965375,-10.3662081,-9.00945013,-12.7223934,-22.06924479,-12.3475845,-10.26932765,-9.00945013,-12.7223934,-21.96800972,-12.24468797
050,3,7,05,079,Arkansas,Lincoln County,14134,14134,14074,14332,14147,14029,13982,13820,-60,258,-185,-118,-47,-162,33,124,130,109,118,117,19,115,108,153,101,128,14,9,22,-44,17,-11,1,1,0,0,0,0,-76,242,-207,-67,-73,-144,-75,243,-207,-67,-73,-144,1,6,0,-7,9,-7,3445,3411,3693,3684,3703,3748,3789,8.7305498838,9.1295340426,7.7370812039,8.4252615044,8.4166606719,8.0968809406,7.5845359739,10.860306644,7.2114526436,9.2079706496,0.6336689432,1.5449980688,-3.12322544,1.2138088608,-0.791309978,0.0704076604,0,0,0,0,17.038653806,-14.53702728,-4.755820557,-5.212238049,-10.35896698,17.109061466,-14.53702728,-4.755820557,-5.212238049,-10.35896698
050,3,7,05,081,Arkansas,Little River County,13171,13168,13137,12955,12910,12734,12531,12472,-31,-182,-45,-176,-203,-59,42,125,135,139,150,141,58,171,156,135,132,154,-16,-46,-21,4,18,-13,0,0,-1,-1,-1,-1,-16,-132,-18,-184,-218,-55,-16,-132,-19,-185,-219,-56,1,-4,-5,5,-2,10,123,123,123,123,123,123,123,9.5814809137,10.438816934,10.840742474,11.874134178,11.278646562,13.10746589,12.062632902,10.528778662,10.449238076,12.318521777,-3.525984976,-1.623815968,0.3119638122,1.4248961013,-1.039875215,0,-0.07732457,-0.077990953,-0.079160895,-0.079990401,-10.11804384,-1.391842258,-14.35033536,-17.257075,-4.399472063,-10.11804384,-1.469166828,-14.42832631,-17.3362359,-4.479462465
